signal_time,entry_time,exit_time,calendar_year,trend_regime,volatility_regime,regime,trend_90d,volatility_30d,trend_threshold_past_median,volatility_threshold_past_median,exit_reason,net_return,initial_risk_return,result_r
2022-02-24T19:00:00+00:00,2022-02-24T19:30:00+00:00,2022-02-24T20:00:00+00:00,2022,weak,low,weak_low,-0.32627593620139494,0.1885827011785912,0.07472895424553916,0.2026661889847322,take,0.03164197998547824,0.02448148498910882,1.2924861379754922
2022-03-08T14:00:00+00:00,2022-03-08T14:30:00+00:00,2022-03-08T15:30:00+00:00,2022,weak,low,weak_low,-0.23015532967169516,0.20098290135675487,0.050524630943885485,0.20218234496251863,stop,-0.017476494673794085,0.016476494673794136,-1.0606925210609541
2022-03-15T23:00:00+00:00,2022-03-15T23:30:00+00:00,2022-03-16T02:00:00+00:00,2022,weak,low,weak_low,-0.19440388038272804,0.1989078958901013,0.022703837547521033,0.20214233917083374,take,0.01418544193886817,0.011389081454151025,1.2455299398792117
2022-04-01T13:00:00+00:00,2022-04-01T13:30:00+00:00,2022-04-01T14:00:00+00:00,2022,weak,low,weak_low,-0.034650743485212354,0.16722652724810658,-0.010934925469701207,0.2020989404787257,take,0.01406364350051248,0.011297732625384275,1.2448199976793242
2022-04-01T14:30:00+00:00,2022-04-01T15:00:00+00:00,2022-04-01T17:30:00+00:00,2022,weak,low,weak_low,-0.0173206961534198,0.16564028087827273,-0.011141059537851494,0.2020933743157744,take,0.013640238833780072,0.010980179125335096,1.2422601378430422
2022-04-12T12:30:00+00:00,2022-04-12T13:00:00+00:00,2022-04-12T14:00:00+00:00,2022,weak,low,weak_low,-0.061455169962680634,0.15093802104794476,-0.006521809017337898,0.20162146588591295,stop,-0.013451019509309381,0.012451019509309326,-1.080314708305804
2022-04-12T15:00:00+00:00,2022-04-12T15:30:00+00:00,2022-04-12T18:00:00+00:00,2022,weak,low,weak_low,-0.07942448153377779,0.15164014159794445,-0.00654112555565145,0.2016191886881141,stop,-0.01351558904890815,0.012515589048908224,-1.079900354357445
2022-04-27T13:30:00+00:00,2022-04-27T14:00:00+00:00,2022-04-27T14:00:00+00:00,2022,strong,low,strong_low,0.06822568445213384,0.13593559542050324,-0.00786090235408099,0.20074747969907764,stop,-0.014292748228293517,0.013292748228293566,-1.075228988229195
2022-05-10T05:00:00+00:00,2022-05-10T05:30:00+00:00,2022-05-10T12:30:00+00:00,2022,weak,low,weak_low,-0.2758937178547308,0.15635970436200722,-0.005494037006252894,0.2002037358853509,take,0.03433342071031864,0.02650006553273886,1.2955975775947517
2022-05-10T13:00:00+00:00,2022-05-10T13:30:00+00:00,2022-05-10T14:30:00+00:00,2022,weak,low,weak_low,-0.2726962518348456,0.16039913593697575,-0.0056029356150053,0.20019775906751192,stop,-0.02751626808706431,0.02651626808706437,-1.0377126976057305
2022-05-10T15:30:00+00:00,2022-05-10T16:00:00+00:00,2022-05-10T21:00:00+00:00,2022,weak,low,weak_low,-0.28596103948519636,0.1618739284634297,-0.005672043083849387,0.20019550513948797,stop,-0.02880127599744209,0.02780127599744205,-1.0359695720474142
2022-05-12T16:30:00+00:00,2022-05-12T17:00:00+00:00,2022-05-12T18:30:00+00:00,2022,weak,high,weak_high,-0.31846796461087046,0.21541595416736847,-0.007227263249086957,0.20017971266574316,stop,-0.052295946666798376,0.051295946666798375,-1.019494717711239
2022-06-07T18:00:00+00:00,2022-06-07T18:30:00+00:00,2022-06-07T19:30:00+00:00,2022,weak,high,weak_high,-0.2830562510987471,0.23734539782974157,-0.03814591502843656,0.20145080414629968,take,0.016638967647723768,0.013229225735792834,1.2577431196676596
2022-06-12T14:30:00+00:00,2022-06-12T15:00:00+00:00,2022-06-12T19:00:00+00:00,2022,weak,low,weak_low,-0.28905654586839213,0.17030431542258098,-0.04719852609910735,0.2015083869114833,stop,-0.02248591467655925,0.02148591467655924,-1.0465421191070348
2022-06-14T06:30:00+00:00,2022-06-14T07:00:00+00:00,2022-06-14T11:00:00+00:00,2022,weak,high,weak_high,-0.4281807128719879,0.2017319194447887,-0.04993254136991909,0.20140301244408212,stop,-0.051544139105058284,0.05054413910505837,-1.0197846875563825
2022-06-14T13:00:00+00:00,2022-06-14T13:30:00+00:00,2022-06-14T21:00:00+00:00,2022,weak,high,weak_high,-0.4423870248854772,0.20461715064283587,-0.050241231983839785,0.20142612507215418,stop,-0.04591065893369872,0.04491065893369874,-1.0222664290336125
