start,end,months,trades,expectancy_r,total_r,top_1_r,top_1_profit_share,without_top_1_r,without_top_1_expectancy_r,top_3_r,top_3_profit_share,without_top_3_r,without_top_3_expectancy_r,top_5_r,top_5_profit_share,without_top_5_r,without_top_5_expectancy_r
2021-06-01T00:00:00+00:00,2022-06-01T00:00:00+00:00,12,52,-0.07146432779280881,-3.7161450452260585,1.305712472860244,-0.35136208543249037,-5.0218575180863025,-0.09846779447228043,3.910301624560094,-1.052246771041259,-7.626446669786152,-0.15564176877114597,6.500566044249581,-1.749276727667163,-10.21671108947564,-0.21737683169097105
2021-07-01T00:00:00+00:00,2022-07-01T00:00:00+00:00,12,48,-0.0872564954175916,-4.188311780044397,1.305712472860244,-0.3117514983200232,-5.494024252904641,-0.11689413304052428,3.906196090556486,-0.9326421469308762,-8.094507870600882,-0.1798779526800196,6.4964605102459725,-1.5510928630478196,-10.68477229029037,-0.2484830765183807
2021-08-01T00:00:00+00:00,2022-08-01T00:00:00+00:00,12,49,0.030897758678494966,1.5139901752462532,1.305712472860244,0.8624312721500108,0.20827770238600926,0.004339118799708526,3.90669749242341,2.580398179788702,-2.3927073171771567,-0.05201537646037297,6.498111671252186,4.292043487135084,-4.984121496005932,-0.11327548854558937
2021-09-01T00:00:00+00:00,2022-09-01T00:00:00+00:00,12,44,0.01461696766383881,0.6431465772089076,1.305712472860244,2.0301942343014616,-0.6625658956513365,-0.015408509201193871,3.90669749242341,6.074350126183494,-3.2635509152145024,-0.07959880281010981,6.497733577773877,10.103036862875625,-5.854587000564969,-0.15011761539910176
2021-10-01T00:00:00+00:00,2022-10-01T00:00:00+00:00,12,41,-0.04335714417505755,-1.7776429111773595,1.304390695451364,-0.7337754322027737,-3.0820336066287237,-0.07705084016571809,3.8976534812776142,-2.1925964189827867,-5.675296392454974,-0.14934990506460458,6.487485773540294,-3.6494876067339845,-8.265128684717654,-0.22958690790882372
2021-11-01T00:00:00+00:00,2022-11-01T00:00:00+00:00,12,39,0.008400205394427467,0.32760801038267123,1.304390695451364,3.9815592235603026,-0.9767826850686927,-0.025704807501807703,3.8976534812776142,11.89730823957832,-3.570045470894943,-0.09916792974708175,6.487485773540294,19.8025859195641,-6.159877763157623,-0.18117287538698892
2021-12-01T00:00:00+00:00,2022-12-01T00:00:00+00:00,12,37,0.0039287862023630465,0.14536508948743274,1.3162131657026146,9.054534141200424,-1.1708480762151818,-0.03252355767264394,3.9172723228684267,26.947820392647213,-3.771907233380994,-0.11093844804061748,6.509959569225106,44.78351433744972,-6.364594479737674,-0.1988935774918023
2022-01-01T00:00:00+00:00,2023-01-01T00:00:00+00:00,12,34,0.005065730622323659,0.17223484115900442,1.3162131657026146,7.64196812239347,-1.1439783245436101,-0.03466600983465486,3.9172723228684267,22.743785731785035,-3.7450374817094225,-0.12080766070030395,6.509959569225106,37.796995807690365,-6.337724728066102,-0.21854223200227937
2022-02-01T00:00:00+00:00,2023-02-01T00:00:00+00:00,12,33,0.026935772220085738,0.8888804832628294,1.3162131657026146,1.480753813911143,-0.4273326824397852,-0.013354146326243288,3.9172723228684267,4.406973037015309,-3.0283918396055975,-0.10094639465351991,6.509959569225106,7.32377377139487,-5.621079085962277,-0.20075282449865275
2022-03-01T00:00:00+00:00,2023-03-01T00:00:00+00:00,12,31,0.008436873952421103,0.2615430925250542,1.3162131657026146,5.032490642346173,-1.0546700731775605,-0.03515566910591868,3.9094759515288646,14.947731610057188,-3.6479328590038103,-0.13028331639299323,6.499308243791544,24.849856216978665,-6.2377651512664904,-0.2399140442794804
2022-04-01T00:00:00+00:00,2023-04-01T00:00:00+00:00,12,31,0.00829251409279954,0.2570679368767857,1.3162131657026146,5.120098529959743,-1.059145228825829,-0.035304840960860964,3.9094759515288646,15.207948525306373,-3.652408014652079,-0.1304431433804314,6.499308243791544,25.282453824284996,-6.242240306914759,-0.24008616565056765
2022-05-01T00:00:00+00:00,2023-05-01T00:00:00+00:00,12,29,0.029707134996681078,0.8615069149037512,1.3162131657026146,1.527803367486219,-0.45470625079886334,-0.016239508957102262,3.9094759515288646,4.537950751057682,-3.0479690366251133,-0.11722957833173513,6.499308243791544,7.544116165936586,-5.637801328887794,-0.23490838870365807
