signal_ts,signal_time,entry_time,exit_time,calendar_year,quarter,half_year,regime,exit_reason,gross_return,funding_return,cost_return,net_return,initial_risk_return,result_r
1638972000000,2021-12-08T14:00:00+00:00,2021-12-08T15:00:00+00:00,2021-12-09T08:00:00+00:00,2021,2021-10,2021-07,weak_low,stop,-0.01932322841700107,-0.0001,0.001,-0.02042322841700107,0.019323228417001022,-1.0569263052871767
1639803600000,2021-12-18T05:00:00+00:00,2021-12-18T06:00:00+00:00,2021-12-19T06:00:00+00:00,2021,2021-10,2021-07,weak_low,time,0.017224500256278752,-0.0001,0.001,0.01612450025627875,0.026722353921066113,0.6034086781392143
1642917600000,2022-01-23T06:00:00+00:00,2022-01-23T07:00:00+00:00,2022-01-24T07:00:00+00:00,2022,2022-01,2022-01,weak_low,time,-0.030941448945593475,0.0,0.001,-0.031941448945593476,0.044570771199869956,-0.716645642103825
1645405200000,2022-02-21T01:00:00+00:00,2022-02-21T02:00:00+00:00,2022-02-21T11:00:00+00:00,2022,2022-01,2022-01,weak_low,stop,-0.02246045864287416,0.0,0.001,-0.02346045864287416,0.022460458642874208,-1.0445226883342034
1645538400000,2022-02-22T14:00:00+00:00,2022-02-22T15:00:00+00:00,2022-02-23T15:00:00+00:00,2022,2022-01,2022-01,weak_low,time,0.01705637533106308,-5.962e-05,0.001,0.015996755331063078,0.031111426409383264,0.5141762103918972
1645718400000,2022-02-24T16:00:00+00:00,2022-02-24T17:00:00+00:00,2022-02-24T19:00:00+00:00,2022,2022-01,2022-01,weak_low,take,0.04606813445169711,0.0,0.001,0.045068134451697106,0.03455110083877284,1.304390695451364
1647388800000,2022-03-16T00:00:00+00:00,2022-03-16T01:00:00+00:00,2022-03-16T02:00:00+00:00,2022,2022-01,2022-01,weak_high,take,0.02342704662683226,0.0,0.001,0.02242704662683226,0.017570284970124132,1.27641906007594
1648818000000,2022-04-01T13:00:00+00:00,2022-04-01T14:00:00+00:00,2022-04-01T14:00:00+00:00,2022,2022-04,2022-01,weak_low,take,0.020703585883477427,0.0,0.001,0.019703585883477426,0.015527689412608084,1.268932251277426
1649768400000,2022-04-12T13:00:00+00:00,2022-04-12T14:00:00+00:00,2022-04-12T19:00:00+00:00,2022,2022-04,2022-01,weak_low,stop,-0.017902877249593385,0.0,0.001,-0.018902877249593386,0.01790287724959334,-1.055856943331428
1651064400000,2022-04-27T13:00:00+00:00,2022-04-27T14:00:00+00:00,2022-04-27T14:00:00+00:00,2022,2022-04,2022-01,strong_low,stop,-0.018793388728572502,0.0,0.001,-0.019793388728572503,0.018793388728572502,-1.0532102014406615
1652158800000,2022-05-10T05:00:00+00:00,2022-05-10T06:00:00+00:00,2022-05-10T21:00:00+00:00,2022,2022-04,2022-01,weak_low,stop,-0.038534475943194035,0.0,0.001,-0.039534475943194036,0.038534475943194056,-1.0259507875875655
1652371200000,2022-05-12T16:00:00+00:00,2022-05-12T17:00:00+00:00,2022-05-12T21:00:00+00:00,2022,2022-04,2022-01,weak_high,stop,-0.0716269762870253,0.0,0.001,-0.0726269762870253,0.07162697628702527,-1.0139612203646962
1652752800000,2022-05-17T02:00:00+00:00,2022-05-17T03:00:00+00:00,2022-05-17T13:00:00+00:00,2022,2022-04,2022-01,weak_high,take,0.03343513976580437,0.0,0.001,0.032435139765804366,0.025076354824353334,1.2934551290646288
1654624800000,2022-06-07T18:00:00+00:00,2022-06-07T19:00:00+00:00,2022-06-07T19:00:00+00:00,2022,2022-04,2022-01,weak_high,take,0.026148801747743367,0.0,0.001,0.025148801747743366,0.019611601310807514,1.282343106469558
1655042400000,2022-06-12T14:00:00+00:00,2022-06-12T15:00:00+00:00,2022-06-12T22:00:00+00:00,2022,2022-04,2022-01,weak_low,stop,-0.03224346659600541,0.0,0.001,-0.03324346659600541,0.03224346659600545,-1.031014034952552
1655182800000,2022-06-14T05:00:00+00:00,2022-06-14T06:00:00+00:00,2022-06-15T04:00:00+00:00,2022,2022-04,2022-01,weak_low,stop,-0.07205439975217254,5.37e-05,0.001,-0.07300069975217253,0.07205439975217255,-1.0131331327893194
1655316000000,2022-06-15T18:00:00+00:00,2022-06-15T19:00:00+00:00,2022-06-16T13:00:00+00:00,2022,2022-04,2022-01,weak_high,stop,-0.06786336204320997,0.0,0.001,-0.06886336204320997,0.06786336204320992,-1.014735491580322
1655589600000,2022-06-18T22:00:00+00:00,2022-06-18T23:00:00+00:00,2022-06-19T02:00:00+00:00,2022,2022-04,2022-01,weak_high,stop,-0.04294946542690126,0.0,0.001,-0.04394946542690126,0.042949465426901284,-1.0232831768698483
1655989200000,2022-06-23T13:00:00+00:00,2022-06-23T14:00:00+00:00,2022-06-23T20:00:00+00:00,2022,2022-04,2022-01,weak_high,take,0.03580339997230908,0.0,0.001,0.03480339997230908,0.026852549979231727,1.2960929222448778
1656403200000,2022-06-28T08:00:00+00:00,2022-06-28T09:00:00+00:00,2022-06-28T14:00:00+00:00,2022,2022-04,2022-01,weak_high,stop,-0.02103290295710114,0.0,0.001,-0.02203290295710114,0.021032902957101182,-1.0475445544554436
1656651600000,2022-07-01T05:00:00+00:00,2022-07-01T06:00:00+00:00,2022-07-02T06:00:00+00:00,2022,2022-07,2022-07,weak_high,time,-0.008898313107025935,4.5e-06,0.001,-0.009893813107025935,0.037407821995872705,-0.26448514185395616
1657720800000,2022-07-13T14:00:00+00:00,2022-07-13T15:00:00+00:00,2022-07-13T23:00:00+00:00,2022,2022-07,2022-07,weak_high,take,0.03367516716393637,0.0,0.001,0.03267516716393637,0.02525637537295224,1.2937393700178024
1658217600000,2022-07-19T08:00:00+00:00,2022-07-19T09:00:00+00:00,2022-07-20T09:00:00+00:00,2022,2022-07,2022-07,weak_high,time,0.009716013502065746,4.179e-05,0.001,0.008757803502065745,0.03542663139099951,0.247209603572152
1658419200000,2022-07-21T16:00:00+00:00,2022-07-21T17:00:00+00:00,2022-07-22T08:00:00+00:00,2022,2022-07,2022-07,weak_high,take,0.03992123624844823,-0.0001,0.001,0.03882123624844823,0.029940927186336178,1.2965943241118019
1658624400000,2022-07-24T01:00:00+00:00,2022-07-24T02:00:00+00:00,2022-07-24T06:00:00+00:00,2022,2022-07,2022-07,weak_low,take,0.0306872290905984,0.0,0.001,0.0296872290905984,0.02301542181794888,1.2898842057044735
1659452400000,2022-08-02T15:00:00+00:00,2022-08-02T16:00:00+00:00,2022-08-03T01:00:00+00:00,2022,2022-07,2022-07,weak_low,stop,-0.02300737316438284,0.0,0.001,-0.02400737316438284,0.023007373164382908,-1.043464327407355
1659661200000,2022-08-05T01:00:00+00:00,2022-08-05T02:00:00+00:00,2022-08-05T11:00:00+00:00,2022,2022-07,2022-07,weak_low,take,0.025795603176338666,-0.0001,0.001,0.024695603176338666,0.019346702382253965,1.2764760985309338
1661936400000,2022-08-31T09:00:00+00:00,2022-08-31T10:00:00+00:00,2022-09-01T10:00:00+00:00,2022,2022-07,2022-07,weak_low,time,-0.0034783716633751682,-9.18e-06,0.001,-0.004487551663375168,0.029357122380072622,-0.15286074722436974
1663596000000,2022-09-19T14:00:00+00:00,2022-09-19T15:00:00+00:00,2022-09-20T15:00:00+00:00,2022,2022-07,2022-07,strong_low,time,0.01646753016585678,0.0,0.001,0.01546753016585678,0.0280437238771803,0.5515505085415207
1663869600000,2022-09-22T18:00:00+00:00,2022-09-22T19:00:00+00:00,2022-09-22T23:00:00+00:00,2022,2022-07,2022-07,strong_low,take,0.03636541666346682,0.0,0.001,0.03536541666346682,0.027274062497600084,1.2966684617144482
1663981200000,2022-09-24T01:00:00+00:00,2022-09-24T02:00:00+00:00,2022-09-25T02:00:00+00:00,2022,2022-07,2022-07,strong_low,time,0.00180579371462386,8.115e-05,0.001,0.0008869437146238599,0.02437347304207959,0.03638971405891133
1664373600000,2022-09-28T14:00:00+00:00,2022-09-28T15:00:00+00:00,2022-09-29T14:00:00+00:00,2022,2022-07,2022-07,strong_low,stop,-0.02414531527112196,-2.427000000000001e-05,0.001,-0.02516958527112196,0.02414531527112186,-1.0424210654737294
1667847600000,2022-11-07T19:00:00+00:00,2022-11-07T20:00:00+00:00,2022-11-07T21:00:00+00:00,2022,2022-10,2022-07,strong_low,stop,-0.01534939683730241,0.0,0.001,-0.01634939683730241,0.01534939683730236,-1.065149139774003
1667923200000,2022-11-08T16:00:00+00:00,2022-11-08T17:00:00+00:00,2022-11-08T17:00:00+00:00,2022,2022-10,2022-07,weak_low,stop,-0.02892499142555771,0.0,0.001,-0.029924991425557712,0.02892499142555765,-1.0345721796521081
1668067200000,2022-11-10T08:00:00+00:00,2022-11-10T09:00:00+00:00,2022-11-10T13:00:00+00:00,2022,2022-10,2022-07,weak_low,take,0.07788085736619088,0.0,0.001,0.07688085736619088,0.05841064302464313,1.3162131657026146
1668207600000,2022-11-11T23:00:00+00:00,2022-11-12T00:00:00+00:00,2022-11-12T05:00:00+00:00,2022,2022-10,2022-07,weak_low,stop,-0.039231824283951666,0.0,0.001,-0.04023182428395167,0.039231824283951694,-1.0254895105759596
1676653200000,2023-02-17T17:00:00+00:00,2023-02-17T18:00:00+00:00,2023-02-18T18:00:00+00:00,2023,2023-01,2023-01,strong_low,time,0.003370972901880487,-0.0001,0.001,0.002270972901880487,0.015479667523727135,0.14670682677128266
1679580000000,2023-03-23T14:00:00+00:00,2023-03-23T15:00:00+00:00,2023-03-23T15:00:00+00:00,2023,2023-01,2023-01,strong_low,take,0.02171926595671958,0.0,0.001,0.02071926595671958,0.016289449467539605,1.2719439044276715
1682611200000,2023-04-27T16:00:00+00:00,2023-04-27T17:00:00+00:00,2023-04-28T17:00:00+00:00,2023,2023-04,2023-01,strong_low,time,-0.004623632131610211,0.0,0.001,-0.005623632131610211,0.023859692775969752,-0.235695915467698
1686852000000,2023-06-15T18:00:00+00:00,2023-06-15T19:00:00+00:00,2023-06-16T14:00:00+00:00,2023,2023-04,2023-01,strong_low,stop,-0.013377232410403894,0.00013204000000000002,0.001,-0.014245192410403895,0.013377232410403962,-1.0648833759758027
1688180400000,2023-07-01T03:00:00+00:00,2023-07-01T04:00:00+00:00,2023-07-02T04:00:00+00:00,2023,2023-07,2023-07,strong_low,time,-0.003542183235055063,-0.00030000000000000003,0.001,-0.004842183235055063,0.016608541870689473,-0.291547763359075
1700643600000,2023-11-22T09:00:00+00:00,2023-11-22T10:00:00+00:00,2023-11-22T18:00:00+00:00,2023,2023-10,2023-07,strong_low,take,0.02229554163785563,-0.0001,0.001,0.02119554163785563,0.016721656228391772,1.267550375893246
1701968400000,2023-12-07T17:00:00+00:00,2023-12-07T18:00:00+00:00,2023-12-07T21:00:00+00:00,2023,2023-10,2023-07,strong_low,take,0.016712167179438797,0.0,0.001,0.015712167179438796,0.012534125384579169,1.2535511411725302
1701986400000,2023-12-07T22:00:00+00:00,2023-12-07T23:00:00+00:00,2023-12-08T04:00:00+00:00,2023,2023-10,2023-07,strong_low,take,0.017342933328796883,-0.00022693,0.001,0.016116003328796882,0.013007199996597737,1.2390063451790014
1702011600000,2023-12-08T05:00:00+00:00,2023-12-08T06:00:00+00:00,2023-12-08T13:00:00+00:00,2023,2023-10,2023-07,strong_low,stop,-0.01373575823593498,-0.00012399,0.001,-0.014859748235934979,0.013735758235934871,-1.0818294833596864
1704837600000,2024-01-09T22:00:00+00:00,2024-01-09T23:00:00+00:00,2024-01-10T00:00:00+00:00,2024,2024-01,2024-01,strong_low,take,0.024866590351221962,-0.0001,0.001,0.023766590351221962,0.01864994276341639,1.2743519190762536
1704848400000,2024-01-10T01:00:00+00:00,2024-01-10T02:00:00+00:00,2024-01-10T15:00:00+00:00,2024,2024-01,2024-01,strong_low,take,0.026275603569039685,-0.0001,0.001,0.025175603569039685,0.01970670267677976,1.2775147614473263
1704902400000,2024-01-10T16:00:00+00:00,2024-01-10T17:00:00+00:00,2024-01-10T20:00:00+00:00,2024,2024-01,2024-01,strong_low,take,0.03417097423761173,0.0,0.001,0.03317097423761173,0.02562823067820886,1.2943138624788602
1705064400000,2024-01-12T13:00:00+00:00,2024-01-12T14:00:00+00:00,2024-01-12T16:00:00+00:00,2024,2024-01,2024-01,strong_low,stop,-0.019523653702318566,-0.0001,0.001,-0.020623653702318567,0.019523653702318573,-1.0563419130851188
1709697600000,2024-03-06T04:00:00+00:00,2024-03-06T05:00:00+00:00,2024-03-06T08:00:00+00:00,2024,2024-01,2024-01,strong_low,take,0.04906768904231207,0.0,0.001,0.04806768904231207,0.0368007667817341,1.3061599864862123
1709726400000,2024-03-06T12:00:00+00:00,2024-03-06T13:00:00+00:00,2024-03-07T13:00:00+00:00,2024,2024-01,2024-01,strong_low,time,-0.0029569308627697133,-0.00115379,0.001,-0.005110720862769713,0.03978200485146,-0.12846815744586965
1710547200000,2024-03-16T00:00:00+00:00,2024-03-16T01:00:00+00:00,2024-03-16T13:00:00+00:00,2024,2024-01,2024-01,strong_high,stop,-0.030256100412673015,-0.0002749,0.001,-0.03153100041267302,0.03025610041267301,-1.0421369569313699
1710954000000,2024-03-20T17:00:00+00:00,2024-03-20T18:00:00+00:00,2024-03-20T20:00:00+00:00,2024,2024-01,2024-01,strong_high,take,0.046240125186138625,0.0,0.001,0.045240125186138624,0.034680093889604,1.3044983479615144
1713074400000,2024-04-14T06:00:00+00:00,2024-04-14T07:00:00+00:00,2024-04-14T17:00:00+00:00,2024,2024-04,2024-01,strong_high,stop,-0.03597498616455608,-0.0002,0.001,-0.03717498616455608,0.03597498616455602,-1.0333565103961693
1713117600000,2024-04-14T18:00:00+00:00,2024-04-14T19:00:00+00:00,2024-04-15T06:00:00+00:00,2024,2024-04,2024-01,strong_high,take,0.05322663673192185,-0.0001,0.001,0.05212663673192185,0.039919977548941346,1.3057782076158562
1714240800000,2024-04-27T18:00:00+00:00,2024-04-27T19:00:00+00:00,2024-04-28T02:00:00+00:00,2024,2024-04,2024-01,strong_low,take,0.01687617889026094,-9.322e-05,0.001,0.015782958890260938,0.012657134167695792,1.2469614907411697
1714586400000,2024-05-01T18:00:00+00:00,2024-05-01T19:00:00+00:00,2024-05-01T19:00:00+00:00,2024,2024-04,2024-01,strong_high,stop,-0.02226403018539591,0.0,0.001,-0.023264030185395912,0.02226403018539587,-1.0449154978533939
1714597200000,2024-05-01T21:00:00+00:00,2024-05-01T22:00:00+00:00,2024-05-02T01:00:00+00:00,2024,2024-04,2024-01,strong_high,stop,-0.022843766855447756,8.6e-07,0.001,-0.02384290685544776,0.022843766855447655,-1.0437379704635636
1716332400000,2024-05-21T23:00:00+00:00,2024-05-22T00:00:00+00:00,2024-05-22T11:00:00+00:00,2024,2024-04,2024-01,strong_low,stop,-0.020209376557419834,-0.00027641000000000005,0.001,-0.021485786557419836,0.020209376557419844,-1.0631592961996326
1718398800000,2024-06-14T21:00:00+00:00,2024-06-14T22:00:00+00:00,2024-06-15T12:00:00+00:00,2024,2024-04,2024-01,weak_low,take,0.016683128558813598,-0.0002,0.001,0.015483128558813598,0.012512346419110245,1.237428060269019
1718456400000,2024-06-15T13:00:00+00:00,2024-06-15T14:00:00+00:00,2024-06-16T14:00:00+00:00,2024,2024-04,2024-01,weak_low,time,0.0028193486912169163,-0.0002,0.001,0.0016193486912169162,0.0131964295723334,0.12271112290948119
1719284400000,2024-06-25T03:00:00+00:00,2024-06-25T04:00:00+00:00,2024-06-26T04:00:00+00:00,2024,2024-04,2024-01,weak_low,time,0.004613723081670296,-0.0002,0.001,0.003413723081670296,0.01894574944071591,0.18018411424432415
1720191600000,2024-07-05T15:00:00+00:00,2024-07-05T16:00:00+00:00,2024-07-06T16:00:00+00:00,2024,2024-07,2024-07,weak_low,time,0.019956721973799052,-0.00026374,0.001,0.018692981973799053,0.02907596062836749,0.6429016125287206
1720432800000,2024-07-08T10:00:00+00:00,2024-07-08T11:00:00+00:00,2024-07-08T14:00:00+00:00,2024,2024-07,2024-07,weak_low,stop,-0.01993149843846964,0.0,0.001,-0.020931498438469642,0.019931498438469707,-1.0501718424777255
1720465200000,2024-07-08T19:00:00+00:00,2024-07-08T20:00:00+00:00,2024-07-09T08:00:00+00:00,2024,2024-07,2024-07,weak_low,take,0.03475565900145838,-5.681e-05,0.001,0.033698849001458385,0.026066744251093836,1.2927908708830902
1722870000000,2024-08-05T15:00:00+00:00,2024-08-05T16:00:00+00:00,2024-08-06T16:00:00+00:00,2024,2024-07,2024-07,weak_high,time,0.03287109630210372,0.00019819,0.001,0.03206928630210372,0.06557783712269695,0.4890262885935333
1723456800000,2024-08-12T10:00:00+00:00,2024-08-12T11:00:00+00:00,2024-08-12T14:00:00+00:00,2024,2024-07,2024-07,weak_high,take,0.027729268394316442,0.0,0.001,0.02672926839431644,0.020796951295737207,1.2852493624772394
1723482000000,2024-08-12T17:00:00+00:00,2024-08-12T18:00:00+00:00,2024-08-12T23:00:00+00:00,2024,2024-07,2024-07,weak_high,take,0.03423249803136996,0.0,0.001,0.03323249803136996,0.025674373523527493,1.2943839895807527
1724868000000,2024-08-28T18:00:00+00:00,2024-08-28T19:00:00+00:00,2024-08-29T19:00:00+00:00,2024,2024-07,2024-07,weak_high,time,-0.0017575108906432435,-7.510000000000001e-06,0.001,-0.0027650208906432436,0.02455504366130986,-0.11260500811081624
1725710400000,2024-09-07T12:00:00+00:00,2024-09-07T13:00:00+00:00,2024-09-08T13:00:00+00:00,2024,2024-07,2024-07,weak_low,time,-0.002586157939111766,-0.00011104,0.001,-0.0036971979391117664,0.020267975326655297,-0.18241575093341564
1732564800000,2024-11-25T20:00:00+00:00,2024-11-25T21:00:00+00:00,2024-11-25T21:00:00+00:00,2024,2024-10,2024-07,strong_low,stop,-0.021846171734782094,0.0,0.001,-0.022846171734782095,0.021846171734782094,-1.045774610404983
1732680000000,2024-11-27T04:00:00+00:00,2024-11-27T05:00:00+00:00,2024-11-27T13:00:00+00:00,2024,2024-10,2024-07,strong_low,take,0.025591682801022086,-0.00020895,0.001,0.024382732801022086,0.019193762100766495,1.270346723743563
1733493600000,2024-12-06T14:00:00+00:00,2024-12-06T15:00:00+00:00,2024-12-07T15:00:00+00:00,2024,2024-10,2024-07,strong_high,time,0.004960028887529111,-0.0008123900000000001,0.001,0.0031476388875291113,0.02208347543055458,0.14253367398747638
1734714000000,2024-12-20T17:00:00+00:00,2024-12-20T18:00:00+00:00,2024-12-21T18:00:00+00:00,2024,2024-10,2024-07,strong_low,time,-0.0212515788799702,-0.00016352,0.001,-0.022415098879970202,0.037890936501376614,-0.5915688803087736
1734922800000,2024-12-23T03:00:00+00:00,2024-12-23T04:00:00+00:00,2024-12-23T06:00:00+00:00,2024,2024-10,2024-07,strong_low,stop,-0.021334500609013318,0.0,0.001,-0.02233450060901332,0.021334500609013367,-1.0468724353256
1734951600000,2024-12-23T11:00:00+00:00,2024-12-23T12:00:00+00:00,2024-12-23T21:00:00+00:00,2024,2024-10,2024-07,strong_low,take,0.028399054155395342,0.0,0.001,0.02739905415539534,0.021299290616546458,1.2863834128874814
1735009200000,2024-12-24T03:00:00+00:00,2024-12-24T04:00:00+00:00,2024-12-24T15:00:00+00:00,2024,2024-10,2024-07,strong_low,take,0.02772215121655286,-8.121e-05,0.001,0.026640941216552857,0.02079161341241465,1.2813311159703258
