day_iso,decision_iso,status,symbols,weights,momenta,participation_caps,vol_multiplier,gross_return,funding_return,turnover,net_realistic,net_stress,equity_realistic,equity_stress,violations
2020-05-31T00:00:00Z,,hold,ADAUSDT|ETHUSDT|LINKUSDT|BNBUSDT,0.074703664718|0.074703664718|0.074703664718|0.074703664718,0.224166866459|0.064215294431|0.002645502646|0.001381042059,35079.363471003919|347601.118436016608|39524.681674530068|11528.018593851879,0.298814658871,-0.010103635218,-0.000074229296,0.000000000000,-0.010177864515,-0.010177864515,1.064812994647,1.064329203066,
2020-06-01T00:00:00Z,2020-06-01T00:00:00Z,active,ADAUSDT|LINKUSDT|ETHUSDT|BNBUSDT,0.068688029914|0.068688029914|0.068688029914|0.068688029914,0.447187928669|0.098034006376|0.091084723400|-0.020126146789,132559.293221781234|36205.323432001831|378635.715918066853|16469.256586514981,0.274752119655,0.019686082167,-0.000041212818,0.024062539216,0.019615994302,0.019596744271,1.085700360283,1.085186590279,
2020-06-02T00:00:00Z,,hold,ADAUSDT|LINKUSDT|ETHUSDT|BNBUSDT,0.068688029914|0.068688029914|0.068688029914|0.068688029914,0.447187928669|0.098034006376|0.091084723400|-0.020126146789,132559.293221781234|36205.323432001831|378635.715918066853|16469.256586514981,0.274752119655,-0.007569107439,-0.000395274884,0.000000000000,-0.007964382324,-0.007964382324,1.077053427524,1.076543749381,
2020-06-03T00:00:00Z,,hold,ADAUSDT|LINKUSDT|ETHUSDT|BNBUSDT,0.068688029914|0.068688029914|0.068688029914|0.068688029914,0.447187928669|0.098034006376|0.091084723400|-0.020126146789,132559.293221781234|36205.323432001831|378635.715918066853|16469.256586514981,0.274752119655,0.010497260364,-0.000041212818,0.000000000000,0.010456047546,0.010456047546,1.088315149372,1.087800142010,
2020-06-04T00:00:00Z,,hold,ADAUSDT|LINKUSDT|ETHUSDT|BNBUSDT,0.068688029914|0.068688029914|0.068688029914|0.068688029914,0.447187928669|0.098034006376|0.091084723400|-0.020126146789,132559.293221781234|36205.323432001831|378635.715918066853|16469.256586514981,0.274752119655,0.001070238613,-0.000114685656,0.000000000000,0.000955552957,0.000955552957,1.089355092131,1.088839592652,
2020-06-05T00:00:00Z,,hold,ADAUSDT|LINKUSDT|ETHUSDT|BNBUSDT,0.068688029914|0.068688029914|0.068688029914|0.068688029914,0.447187928669|0.098034006376|0.091084723400|-0.020126146789,132559.293221781234|36205.323432001831|378635.715918066853|16469.256586514981,0.274752119655,-0.004083677062,-0.000103147441,0.000000000000,-0.004186824503,-0.004186824503,1.084794153539,1.084280812365,
2020-06-06T00:00:00Z,,hold,ADAUSDT|LINKUSDT|ETHUSDT|BNBUSDT,0.068688029914|0.068688029914|0.068688029914|0.068688029914,0.447187928669|0.098034006376|0.091084723400|-0.020126146789,132559.293221781234|36205.323432001831|378635.715918066853|16469.256586514981,0.274752119655,0.000761123617,-0.000117935974,0.000000000000,0.000643187644,0.000643187644,1.085491879734,1.084978208386,
2020-06-07T00:00:00Z,,hold,ADAUSDT|LINKUSDT|ETHUSDT|BNBUSDT,0.068688029914|0.068688029914|0.068688029914|0.068688029914,0.447187928669|0.098034006376|0.091084723400|-0.020126146789,132559.293221781234|36205.323432001831|378635.715918066853|16469.256586514981,0.274752119655,0.000437730605,-0.000096108291,0.000000000000,0.000341622313,0.000341622313,1.085862707981,1.085348861151,
2020-06-08T00:00:00Z,2020-06-08T00:00:00Z,active,ADAUSDT|ETHUSDT|LINKUSDT|BNBUSDT,0.066575636779|0.066575636779|0.066575636779|0.066575636779,0.663720215219|0.156948976214|0.145224940805|0.015748031496,18011.777626903880|203685.265963186859|5596.676451758932|6473.611602124858,0.266302547114,0.002535431400,-0.000111562792,0.008449572541,0.002413729121,0.002406969463,1.088483686421,1.087961262717,
2020-06-09T00:00:00Z,,hold,ADAUSDT|ETHUSDT|LINKUSDT|BNBUSDT,0.066575636779|0.066575636779|0.066575636779|0.066575636779,0.663720215219|0.156948976214|0.145224940805|0.015748031496,18011.777626903880|203685.265963186859|5596.676451758932|6473.611602124858,0.266302547114,-0.004264269843,-0.000132085398,0.000000000000,-0.004396355240,-0.004396355240,1.083698325462,1.083178198518,
