key,family,signal_tf_minutes,regime_tf_minutes,fast_window,slow_window,entry_threshold,stop_atr,take_atr,max_holding_days,side,valid,zero_trade,trades,net_pnl,net_return,daily_sharpe,annualized_sharpe,median_fold_sharpe,positive_folds,max_drawdown,active_assets,max_asset_positive_share,long_trades,short_trades,long_net_pnl,short_net_pnl,missing_bars,funding_events
5c62fdb0cba6aa14a959,A,1440,10080,20,100,0.02,3.0,4.0,10,both,True,False,188,-2679.44682805628,-0.0267944682805628,-0.0508195141593562,-0.9709054547577981,-1.2432010702212046,1,-0.41755502031967195,10,0.19363406472717543,148,40,-2264.234901306614,-415.21192674966767,3,4849
5c73a8b4666bd93fef50,A,1440,10080,10,200,0.01,3.0,4.0,10,both,True,False,269,-3246.9635928194584,-0.03246963592819459,-0.05267020344740946,-1.0062628239604694,-0.30629257210283073,3,-0.4650296462803233,10,0.1755772121165088,192,77,-3734.0143039062614,487.05071108680306,3,6829
5de26689d1d6cb50ade6,A,1440,10080,20,50,0.01,2.0,4.0,20,long,True,False,73,-2638.33176960264,-0.026383317696026403,-0.07603486880069278,-1.4526441287671168,-2.3415127553298722,2,-0.29101646093566635,8,0.22229265891083422,73,0,-2638.33176960264,0.0,0,2664
5e0107f81785aab74700,A,1440,10080,10,200,0.02,2.0,6.0,20,long,True,False,132,-4713.969544220772,-0.047139695442207724,-0.09521922157583496,-1.8191606739071737,-1.9602280863166075,1,-0.5336843119963279,9,0.1661164938155555,132,0,-4713.969544220772,0.0,0,5085
5eed59409e72bce484be,A,1440,10080,10,50,0.01,2.0,4.0,10,both,True,False,215,-1178.152747247529,-0.011781527472475292,-0.019832738384308275,-0.3789039348099349,-1.1121504941226825,2,-0.3432110375432954,10,0.19183167954000704,105,110,-1313.0215841928114,134.86883694528197,8,5140
6043ed237ae5ee5926ed,A,1440,10080,10,100,0.01,3.0,4.0,10,long,True,False,161,-1403.5752427973819,-0.014035752427973818,-0.029418656177228837,-0.5620426370970547,-1.8792154383481445,2,-0.29482802488291027,10,0.16922756668838107,161,0,-1403.5752427973819,0.0,0,4229
61a644c9f92d8d68c547,A,1440,10080,10,200,0.02,3.0,4.0,10,long,True,False,189,-3700.9077099874853,-0.03700907709987485,-0.06726740339840473,-1.2851419374476716,-1.0837931154379512,2,-0.4342589229867976,9,0.17402323859135505,189,0,-3700.9077099874853,0.0,0,4731
630d910355e701e14cf0,A,1440,10080,20,50,0.02,3.0,6.0,20,both,True,False,98,-608.8021553632248,-0.006088021553632248,-0.01106822076043738,-0.21145806071807385,-0.7353618389441297,1,-0.28381248757547506,10,0.18057150050002474,52,46,-1904.431153205072,1295.6289978418451,4,4453
6421e5347a583be4f447,A,1440,10080,10,100,0.01,3.0,4.0,20,both,True,False,143,-3220.7988025526615,-0.032207988025526615,-0.04821677495764693,-0.9211801921288116,-1.6559342000768353,2,-0.4750961666618422,10,0.14562927754406715,104,39,-3168.1533172284594,-52.645485324202525,6,6435
66f887bd234215537c87,A,1440,10080,20,50,0.02,2.0,4.0,10,both,True,False,172,1593.0001062430179,0.01593000106243018,0.04955585522847983,0.9467632847816336,1.0504198892642744,5,-0.15788967427937628,10,0.1800615146333873,85,87,-601.7065982309585,2194.706704473977,4,3965
675339b0b6fe4955accd,A,1440,10080,20,100,0.01,3.0,4.0,20,both,True,False,127,-3860.9212388918863,-0.038609212388918866,-0.06775188424306325,-1.2943979309884523,-2.0231356436889065,2,-0.5202164264516971,10,0.2004135665613096,97,30,-3537.4284931051757,-323.49274578671117,3,5676
67dd0166d3b7f453fc66,A,1440,10080,10,50,0.02,2.0,6.0,10,long,True,False,93,-1245.4089096685393,-0.012454089096685394,-0.03835261168534297,-0.7327256174221342,-0.8131192407317234,2,-0.1697908743121559,9,0.23791126768228535,93,0,-1245.4089096685393,0.0,0,2261
69336f1f59101c5103a4,A,1440,10080,20,100,0.01,3.0,4.0,10,long,True,False,155,-2773.239995959718,-0.027732399959597177,-0.06655217903150203,-1.2714775951042159,-2.1628634537969575,2,-0.33213073814996685,9,0.18742644503403455,155,0,-2773.239995959718,0.0,0,4070
6a1ec3197869422b8aa8,A,1440,10080,10,50,0.01,2.0,6.0,10,long,True,False,104,-917.4411427564831,-0.009174411427564831,-0.026651360561792067,-0.5091735285981054,-1.2057344604223321,1,-0.17330016984485153,9,0.28703257730678383,104,0,-917.4411427564831,0.0,0,2477
6a4dfba458a4bbb6a940,A,1440,10080,10,50,0.02,3.0,6.0,20,long,True,False,58,-2103.2898760293356,-0.021032898760293357,-0.053840729090781636,-1.0286256849772093,-2.282113760085325,1,-0.25801069539340626,9,0.29179620985995625,58,0,-2103.2898760293356,0.0,0,2737
