breadth,config_id,family,lookback_days,rebalance,timeframe,volatility_target,weighting,observations,compounded_net_return,annualized_return,sharpe,sortino,calmar,max_drawdown,turnover,cost_drag,funding_return,active_days,hard_violation_count,stress_compounded_net_return,stress_sharpe,positive_outer_fold_share,median_outer_sharpe,median_outer_calmar
top2,09e838d40040c245815b,A,14,6h,5m,0.2,inverse_vol,2192,0.8435603840724046,0.10722486406929765,1.4345677229500156,2.3963667241586766,1.2524128978214084,-0.0856146277763643,69.60043199127298,0.048720302393891086,-0.007437403386545652,1991,0,0.8054742832205988,1.3868124954086074,0.8,1.747683366262559,1.811384325294456
top2,8b5650d6a8aa42bb0331,A,14,1d,5m,0.2,inverse_vol,2192,0.8435603840724046,0.10722486406929765,1.4345677229500156,2.3963667241586766,1.2524128978214084,-0.0856146277763643,69.60043199127298,0.048720302393891086,-0.007437403386545652,1991,0,0.8054742832205988,1.3868124954086074,0.8,1.747683366262559,1.811384325294456
top2,4cb5398f46190cfe2696,A,14,12h,15m,0.2,inverse_vol,2192,0.8435603840724046,0.10722486406929765,1.4345677229500156,2.3963667241586766,1.2524128978214084,-0.0856146277763643,69.60043199127298,0.048720302393891086,-0.007437403386545652,1991,0,0.8054742832205988,1.3868124954086074,0.8,1.747683366262559,1.811384325294456
top2,99eac6f08c46fa6ef2cb,A,14,1d,15m,0.2,inverse_vol,2192,0.8435603840724046,0.10722486406929765,1.4345677229500156,2.3963667241586766,1.2524128978214084,-0.0856146277763643,69.60043199127298,0.048720302393891086,-0.007437403386545652,1991,0,0.8054742832205988,1.3868124954086074,0.8,1.747683366262559,1.811384325294456
top2,672d45c1a4e4020f66e5,A,14,1d,30m,0.2,inverse_vol,2192,0.8435603840724046,0.10722486406929765,1.4345677229500156,2.3963667241586766,1.2524128978214084,-0.0856146277763643,69.60043199127298,0.048720302393891086,-0.007437403386545652,1991,0,0.8054742832205988,1.3868124954086074,0.8,1.747683366262559,1.811384325294456
top2,2af499649c73904075a4,A,14,1d,1h,0.2,inverse_vol,2192,0.8435603840724046,0.10722486406929765,1.4345677229500156,2.3963667241586766,1.2524128978214084,-0.0856146277763643,69.60043199127298,0.048720302393891086,-0.007437403386545652,1991,0,0.8054742832205988,1.3868124954086074,0.8,1.747683366262559,1.811384325294456
top2,99385f0e1cf0195ff6cc,A,14,1d,2h,0.2,inverse_vol,2192,0.8435603840724046,0.10722486406929765,1.4345677229500156,2.3963667241586766,1.2524128978214084,-0.0856146277763643,69.60043199127298,0.048720302393891086,-0.007437403386545652,1991,0,0.8054742832205988,1.3868124954086074,0.8,1.747683366262559,1.811384325294456
top2,1d87acca8aed3a3ed067,A,14,1d,4h,0.2,inverse_vol,2192,0.8435603840724046,0.10722486406929765,1.4345677229500156,2.3963667241586766,1.2524128978214084,-0.0856146277763643,69.60043199127298,0.048720302393891086,-0.007437403386545652,1991,0,0.8054742832205988,1.3868124954086074,0.8,1.747683366262559,1.811384325294456
top2,4c97a9ce00c36b057cca,A,14,6h,5m,0.1,inverse_vol,2192,0.36320278065734346,0.052946442283372974,1.4345677229500156,2.3963667241586766,1.2328115634425945,-0.042947717115437656,34.80021599563649,0.024360151196945543,-0.003718701693272826,1991,0,0.3490465532282878,1.3868124954086074,0.8,1.747683366262559,1.7448654265244845
top2,a385cc40d658783dd3bb,A,14,1d,5m,0.1,inverse_vol,2192,0.36320278065734346,0.052946442283372974,1.4345677229500156,2.3963667241586766,1.2328115634425945,-0.042947717115437656,34.80021599563649,0.024360151196945543,-0.003718701693272826,1991,0,0.3490465532282878,1.3868124954086074,0.8,1.747683366262559,1.7448654265244845
top2,c037ea7cdb66bb7cae4b,A,14,12h,15m,0.1,inverse_vol,2192,0.36320278065734346,0.052946442283372974,1.4345677229500156,2.3963667241586766,1.2328115634425945,-0.042947717115437656,34.80021599563649,0.024360151196945543,-0.003718701693272826,1991,0,0.3490465532282878,1.3868124954086074,0.8,1.747683366262559,1.7448654265244845
top2,b6edffee854687e970f0,A,14,1d,15m,0.1,inverse_vol,2192,0.36320278065734346,0.052946442283372974,1.4345677229500156,2.3963667241586766,1.2328115634425945,-0.042947717115437656,34.80021599563649,0.024360151196945543,-0.003718701693272826,1991,0,0.3490465532282878,1.3868124954086074,0.8,1.747683366262559,1.7448654265244845
top2,a458a1682570df996e5d,A,14,1d,30m,0.1,inverse_vol,2192,0.36320278065734346,0.052946442283372974,1.4345677229500156,2.3963667241586766,1.2328115634425945,-0.042947717115437656,34.80021599563649,0.024360151196945543,-0.003718701693272826,1991,0,0.3490465532282878,1.3868124954086074,0.8,1.747683366262559,1.7448654265244845
top2,df95999fdb073ec3b48d,A,14,1d,1h,0.1,inverse_vol,2192,0.36320278065734346,0.052946442283372974,1.4345677229500156,2.3963667241586766,1.2328115634425945,-0.042947717115437656,34.80021599563649,0.024360151196945543,-0.003718701693272826,1991,0,0.3490465532282878,1.3868124954086074,0.8,1.747683366262559,1.7448654265244845
top2,cf8619065f68d05b348d,A,14,1d,2h,0.1,inverse_vol,2192,0.36320278065734346,0.052946442283372974,1.4345677229500156,2.3963667241586766,1.2328115634425945,-0.042947717115437656,34.80021599563649,0.024360151196945543,-0.003718701693272826,1991,0,0.3490465532282878,1.3868124954086074,0.8,1.747683366262559,1.7448654265244845
top2,150ecbf3a6757a14f676,A,14,1d,4h,0.1,inverse_vol,2192,0.36320278065734346,0.052946442283372974,1.4345677229500156,2.3963667241586766,1.2328115634425945,-0.042947717115437656,34.80021599563649,0.024360151196945543,-0.003718701693272826,1991,0,0.3490465532282878,1.3868124954086074,0.8,1.747683366262559,1.7448654265244845
top2,bc387e9042fe7c437444,A,14,6h,5m,0.15,inverse_vol,2192,0.5868680812941633,0.07992345784112453,1.4345677229500158,2.396366724158677,1.2425019565681283,-0.06432461326811778,52.20032399345473,0.03654022679541831,-0.005578052539909239,1991,0,0.5622153994046319,1.3868124954086074,0.8,1.7476833662625584,1.777913392377882
top2,605e0b2b5557b1147fc4,A,14,1d,5m,0.15,inverse_vol,2192,0.5868680812941633,0.07992345784112453,1.4345677229500158,2.396366724158677,1.2425019565681283,-0.06432461326811778,52.20032399345473,0.03654022679541831,-0.005578052539909239,1991,0,0.5622153994046319,1.3868124954086074,0.8,1.7476833662625584,1.777913392377882
top2,02a1441a6e283fcd81ed,A,14,12h,15m,0.15,inverse_vol,2192,0.5868680812941633,0.07992345784112453,1.4345677229500158,2.396366724158677,1.2425019565681283,-0.06432461326811778,52.20032399345473,0.03654022679541831,-0.005578052539909239,1991,0,0.5622153994046319,1.3868124954086074,0.8,1.7476833662625584,1.777913392377882
top2,33156921aced234ea46d,A,14,1d,15m,0.15,inverse_vol,2192,0.5868680812941633,0.07992345784112453,1.4345677229500158,2.396366724158677,1.2425019565681283,-0.06432461326811778,52.20032399345473,0.03654022679541831,-0.005578052539909239,1991,0,0.5622153994046319,1.3868124954086074,0.8,1.7476833662625584,1.777913392377882
top2,f6f44aeeb0c135113a73,A,14,1d,30m,0.15,inverse_vol,2192,0.5868680812941633,0.07992345784112453,1.4345677229500158,2.396366724158677,1.2425019565681283,-0.06432461326811778,52.20032399345473,0.03654022679541831,-0.005578052539909239,1991,0,0.5622153994046319,1.3868124954086074,0.8,1.7476833662625584,1.777913392377882
top2,b4af4cb47dae323caaa4,A,14,1d,1h,0.15,inverse_vol,2192,0.5868680812941633,0.07992345784112453,1.4345677229500158,2.396366724158677,1.2425019565681283,-0.06432461326811778,52.20032399345473,0.03654022679541831,-0.005578052539909239,1991,0,0.5622153994046319,1.3868124954086074,0.8,1.7476833662625584,1.777913392377882
top2,25fb4a5d80bb65c2d853,A,14,1d,2h,0.15,inverse_vol,2192,0.5868680812941633,0.07992345784112453,1.4345677229500158,2.396366724158677,1.2425019565681283,-0.06432461326811778,52.20032399345473,0.03654022679541831,-0.005578052539909239,1991,0,0.5622153994046319,1.3868124954086074,0.8,1.7476833662625584,1.777913392377882
top2,3ddb71232e49f442427b,A,14,1d,4h,0.15,inverse_vol,2192,0.5868680812941633,0.07992345784112453,1.4345677229500158,2.396366724158677,1.2425019565681283,-0.06432461326811778,52.20032399345473,0.03654022679541831,-0.005578052539909239,1991,0,0.5622153994046319,1.3868124954086074,0.8,1.7476833662625584,1.777913392377882
top2,b059e5122adc766dede1,A,60,7d,1h,0.15,inverse_vol,2192,0.35039774508594546,0.05129301354069127,1.0537634513153453,1.6087333038450353,0.7867930473364801,-0.06519250991646763,8.490838477907516,0.005943586934535262,-0.014953513365132322,280,0,0.3469616876601018,1.0449749806505981,0.8,1.7376163256434534,2.712264270321068
top2,72e0e63d50f06a074848,A,60,7d,2h,0.15,inverse_vol,2192,0.35039774508594546,0.05129301354069127,1.0537634513153453,1.6087333038450353,0.7867930473364801,-0.06519250991646763,8.490838477907516,0.005943586934535262,-0.014953513365132322,280,0,0.3469616876601018,1.0449749806505981,0.8,1.7376163256434534,2.712264270321068
top2,62edbaaea9d81e4fde45,A,60,7d,4h,0.15,inverse_vol,2192,0.35039774508594546,0.05129301354069127,1.0537634513153453,1.6087333038450353,0.7867930473364801,-0.06519250991646763,8.490838477907516,0.005943586934535262,-0.014953513365132322,280,0,0.3469616876601018,1.0449749806505981,0.8,1.7376163256434534,2.712264270321068
top2,a0dc334c3861d714c14c,A,60,7d,1d,0.15,inverse_vol,2192,0.35039774508594546,0.05129301354069127,1.0537634513153453,1.6087333038450353,0.7867930473364801,-0.06519250991646763,8.490838477907516,0.005943586934535262,-0.014953513365132322,280,0,0.3469616876601018,1.0449749806505981,0.8,1.7376163256434534,2.712264270321068
top2,e6bde24ccf391c7511c8,A,60,7d,1h,0.2,inverse_vol,2192,0.4879275169145685,0.06840862435641415,1.0537634513153455,1.608733303845035,0.7942371631387406,-0.08613123073474749,11.321117970543357,0.00792478257938035,-0.019938017820176436,280,0,0.48288133325562144,1.0449749806505981,0.8,1.7376163256434527,2.7526352406237637
top2,2c027721e46da3e16571,A,60,7d,2h,0.2,inverse_vol,2192,0.4879275169145685,0.06840862435641415,1.0537634513153455,1.608733303845035,0.7942371631387406,-0.08613123073474749,11.321117970543357,0.00792478257938035,-0.019938017820176436,280,0,0.48288133325562144,1.0449749806505981,0.8,1.7376163256434527,2.7526352406237637
top2,50bdf0ff0231464536cf,A,60,7d,4h,0.2,inverse_vol,2192,0.4879275169145685,0.06840862435641415,1.0537634513153455,1.608733303845035,0.7942371631387406,-0.08613123073474749,11.321117970543357,0.00792478257938035,-0.019938017820176436,280,0,0.48288133325562144,1.0449749806505981,0.8,1.7376163256434527,2.7526352406237637
top2,0a86e6ed47d4945e2149,A,60,7d,1d,0.2,inverse_vol,2192,0.4879275169145685,0.06840862435641415,1.0537634513153455,1.608733303845035,0.7942371631387406,-0.08613123073474749,11.321117970543357,0.00792478257938035,-0.019938017820176436,280,0,0.48288133325562144,1.0449749806505981,0.8,1.7376163256434527,2.7526352406237637
top2,7ff71705179a11a592df,A,60,7d,1h,0.1,inverse_vol,2192,0.22365448863471693,0.034180801211835865,1.0537634513153455,1.608733303845035,0.7792932780666016,-0.043861280693498594,5.6605589852716784,0.003962391289690175,-0.009969008910088218,280,0,0.2215780304186754,1.0449749806505981,0.8,1.7376163256434527,2.672270186909066
top2,b0d7c06277486fc3daed,A,60,7d,2h,0.1,inverse_vol,2192,0.22365448863471693,0.034180801211835865,1.0537634513153455,1.608733303845035,0.7792932780666016,-0.043861280693498594,5.6605589852716784,0.003962391289690175,-0.009969008910088218,280,0,0.2215780304186754,1.0449749806505981,0.8,1.7376163256434527,2.672270186909066
top2,db5c7712cd85e23de0e0,A,60,7d,4h,0.1,inverse_vol,2192,0.22365448863471693,0.034180801211835865,1.0537634513153455,1.608733303845035,0.7792932780666016,-0.043861280693498594,5.6605589852716784,0.003962391289690175,-0.009969008910088218,280,0,0.2215780304186754,1.0449749806505981,0.8,1.7376163256434527,2.672270186909066
top2,42ce6344aa7837eb81c6,A,60,7d,1d,0.1,inverse_vol,2192,0.22365448863471693,0.034180801211835865,1.0537634513153455,1.608733303845035,0.7792932780666016,-0.043861280693498594,5.6605589852716784,0.003962391289690175,-0.009969008910088218,280,0,0.2215780304186754,1.0449749806505981,0.8,1.7376163256434527,2.672270186909066
top2,8ff64fc083c02945972d,A,30,6h,5m,0.2,inverse_vol,2192,0.768831366487774,0.09962196576023308,1.4864095660344359,2.4103373023532457,0.7897737264611749,-0.12613988338991733,45.229157580280685,0.03166041030619647,0.0012439894335510987,2002,0,0.7449909239156878,1.4515792180924145,0.8,1.7174007800526736,1.7808254850512346
top2,275628fe9671fe112723,A,30,1d,5m,0.2,inverse_vol,2192,0.768831366487774,0.09962196576023308,1.4864095660344359,2.4103373023532457,0.7897737264611749,-0.12613988338991733,45.229157580280685,0.03166041030619647,0.0012439894335510987,2002,0,0.7449909239156878,1.4515792180924145,0.8,1.7174007800526736,1.7808254850512346
top2,5f9562c0eeb02e02684e,A,30,12h,15m,0.2,inverse_vol,2192,0.768831366487774,0.09962196576023308,1.4864095660344359,2.4103373023532457,0.7897737264611749,-0.12613988338991733,45.229157580280685,0.03166041030619647,0.0012439894335510987,2002,0,0.7449909239156878,1.4515792180924145,0.8,1.7174007800526736,1.7808254850512346
top2,ff5cd8ee2ee41e62b10e,A,30,1d,15m,0.2,inverse_vol,2192,0.768831366487774,0.09962196576023308,1.4864095660344359,2.4103373023532457,0.7897737264611749,-0.12613988338991733,45.229157580280685,0.03166041030619647,0.0012439894335510987,2002,0,0.7449909239156878,1.4515792180924145,0.8,1.7174007800526736,1.7808254850512346
top2,a291601b67e18614007c,A,30,1d,30m,0.2,inverse_vol,2192,0.768831366487774,0.09962196576023308,1.4864095660344359,2.4103373023532457,0.7897737264611749,-0.12613988338991733,45.229157580280685,0.03166041030619647,0.0012439894335510987,2002,0,0.7449909239156878,1.4515792180924145,0.8,1.7174007800526736,1.7808254850512346
top2,94c89b5cbd5f24fcd1d6,A,30,1d,1h,0.2,inverse_vol,2192,0.768831366487774,0.09962196576023308,1.4864095660344359,2.4103373023532457,0.7897737264611749,-0.12613988338991733,45.229157580280685,0.03166041030619647,0.0012439894335510987,2002,0,0.7449909239156878,1.4515792180924145,0.8,1.7174007800526736,1.7808254850512346
top2,07d2b4678d638856d99f,A,30,1d,2h,0.2,inverse_vol,2192,0.768831366487774,0.09962196576023308,1.4864095660344359,2.4103373023532457,0.7897737264611749,-0.12613988338991733,45.229157580280685,0.03166041030619647,0.0012439894335510987,2002,0,0.7449909239156878,1.4515792180924145,0.8,1.7174007800526736,1.7808254850512346
top2,0e46db4ee65b251e3ffc,A,30,1d,4h,0.2,inverse_vol,2192,0.768831366487774,0.09962196576023308,1.4864095660344359,2.4103373023532457,0.7897737264611749,-0.12613988338991733,45.229157580280685,0.03166041030619647,0.0012439894335510987,2002,0,0.7449909239156878,1.4515792180924145,0.8,1.7174007800526736,1.7808254850512346
top2,4998f0c10780d4f5ad7e,A,30,6h,5m,0.15,inverse_vol,2192,0.5369191855860953,0.07418756763721834,1.4851123758999327,2.408486747854902,0.7761087270371491,-0.09558914241363414,34.02186818521051,0.023815307729647357,0.000900283758837982,2002,0,0.5213114065195936,1.4501742440261431,0.8,1.709622345903909,1.7313577232416981
top2,55a74b5aa10de5599798,A,30,1d,5m,0.15,inverse_vol,2192,0.5369191855860953,0.07418756763721834,1.4851123758999327,2.408486747854902,0.7761087270371491,-0.09558914241363414,34.02186818521051,0.023815307729647357,0.000900283758837982,2002,0,0.5213114065195936,1.4501742440261431,0.8,1.709622345903909,1.7313577232416981
top2,d7438b46dfaad15ceb6a,A,30,12h,15m,0.15,inverse_vol,2192,0.5369191855860953,0.07418756763721834,1.4851123758999327,2.408486747854902,0.7761087270371491,-0.09558914241363414,34.02186818521051,0.023815307729647357,0.000900283758837982,2002,0,0.5213114065195936,1.4501742440261431,0.8,1.709622345903909,1.7313577232416981
top2,dbe3f3cf10b032eb59d4,A,30,1d,15m,0.15,inverse_vol,2192,0.5369191855860953,0.07418756763721834,1.4851123758999327,2.408486747854902,0.7761087270371491,-0.09558914241363414,34.02186818521051,0.023815307729647357,0.000900283758837982,2002,0,0.5213114065195936,1.4501742440261431,0.8,1.709622345903909,1.7313577232416981
top2,ac416471c58231aee39b,A,30,1d,30m,0.15,inverse_vol,2192,0.5369191855860953,0.07418756763721834,1.4851123758999327,2.408486747854902,0.7761087270371491,-0.09558914241363414,34.02186818521051,0.023815307729647357,0.000900283758837982,2002,0,0.5213114065195936,1.4501742440261431,0.8,1.709622345903909,1.7313577232416981
top2,4da9539bc201bc152afc,A,30,1d,1h,0.15,inverse_vol,2192,0.5369191855860953,0.07418756763721834,1.4851123758999327,2.408486747854902,0.7761087270371491,-0.09558914241363414,34.02186818521051,0.023815307729647357,0.000900283758837982,2002,0,0.5213114065195936,1.4501742440261431,0.8,1.709622345903909,1.7313577232416981
top2,a001438e69d3221b9da3,A,30,1d,2h,0.15,inverse_vol,2192,0.5369191855860953,0.07418756763721834,1.4851123758999327,2.408486747854902,0.7761087270371491,-0.09558914241363414,34.02186818521051,0.023815307729647357,0.000900283758837982,2002,0,0.5213114065195936,1.4501742440261431,0.8,1.709622345903909,1.7313577232416981
top2,847d49506b02610a8cd3,A,30,1d,4h,0.15,inverse_vol,2192,0.5369191855860953,0.07418756763721834,1.4851123758999327,2.408486747854902,0.7761087270371491,-0.09558914241363414,34.02186818521051,0.023815307729647357,0.000900283758837982,2002,0,0.5213114065195936,1.4501742440261431,0.8,1.709622345903909,1.7313577232416981
top2,6bf210004a68b5697b5c,A,30,6h,5m,0.1,inverse_vol,2192,0.33327418168262835,0.04906141866406277,1.4824880995763488,2.4045045490109342,0.7620768109470487,-0.06437857438949379,22.814578790140345,0.015970205153098237,0.0005565780841248757,2002,0,0.3241794833132272,1.4473324344304486,0.8,1.6938727140342642,1.664003733662622
top2,c883bb1779b8b550c432,A,30,1d,5m,0.1,inverse_vol,2192,0.33327418168262835,0.04906141866406277,1.4824880995763488,2.4045045490109342,0.7620768109470487,-0.06437857438949379,22.814578790140345,0.015970205153098237,0.0005565780841248757,2002,0,0.3241794833132272,1.4473324344304486,0.8,1.6938727140342642,1.664003733662622
top2,d4f4c44afcd4d093774a,A,30,12h,15m,0.1,inverse_vol,2192,0.33327418168262835,0.04906141866406277,1.4824880995763488,2.4045045490109342,0.7620768109470487,-0.06437857438949379,22.814578790140345,0.015970205153098237,0.0005565780841248757,2002,0,0.3241794833132272,1.4473324344304486,0.8,1.6938727140342642,1.664003733662622
top2,cb6f62b33568ee133d17,A,30,1d,15m,0.1,inverse_vol,2192,0.33327418168262835,0.04906141866406277,1.4824880995763488,2.4045045490109342,0.7620768109470487,-0.06437857438949379,22.814578790140345,0.015970205153098237,0.0005565780841248757,2002,0,0.3241794833132272,1.4473324344304486,0.8,1.6938727140342642,1.664003733662622
